,c_a,unit,scp,station,line_name,division,date,time,description,entries,exits
0,A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,2056268,5177036
1,A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6069026,7074661
2,A033,R170,02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,694109,207786
3,A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4927946,3748371
4,A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6069026,7074661
5,A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4927946,3748371
6,A033,R170,02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,694109,207786
7,A033,R170,02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,15598097,6250334
8,A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,14197229,13704110
9,A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,14197229,13704110
10,A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1806541,2182381
11,A033,R170,02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,70294362,20274025
12,A033,R170,02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,70294362,20274025
13,A033,R170,02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,15598097,6250334
14,A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1806541,2182381
15,A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,2056268,5177036
16,A034,R170,03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3298435,8319358
17,A034,R170,03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1923632,14843362
18,A034,R170,03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,5569358,3334854
19,A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,202795687,85357013
20,A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,68007701,17207000
21,A034,R170,03-06-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,68007701,17207000
22,A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,11499477,1255112
23,A034,R170,03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3687618,2644410
24,A034,R170,03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3298435,8319358
25,A034,R170,03-06-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,202795687,85357013
26,A034,R170,03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,5569358,3334854
27,A034,R170,03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,11499477,1255112
28,A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3965537,2697302
29,A034,R170,03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1923632,14843362
30,A034,R170,03-06-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3965537,2697302
31,A034,R170,03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,499334,1229391
32,A034,R170,03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,499334,1229391
33,A034,R170,03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3687618,2644410
34,A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,585493,1397287
35,A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,161699,590441
36,A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,104776,232039
37,A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,104776,232039
38,A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,585493,1397287
39,A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1758328,321665
40,A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3712006,3103429
41,A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1758328,321665
42,A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,161699,590441
43,A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3712006,3103429
44,A037,R170,05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,2456950,1224439
45,A037,R170,05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6365570,1705149
46,A037,R170,05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,24873971,4114088
47,A037,R170,05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4510332,2043597
48,A037,R170,05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,24873971,4114088
49,A037,R170,05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6365570,1705149
50,A037,R170,05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,2456950,1224439
51,A037,R170,05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4510332,2043597
52,A043,R462,00-00-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,354961633,439898726
53,A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6825565,6863701
54,A043,R462,00-03-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,5194923,3602835
55,A043,R462,00-03-04,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,8452398,8252333
56,A043,R462,00-03-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4930860,1657854
57,A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6825565,6863701
58,A043,R462,00-00-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,13414013,12743931
59,A043,R462,00-03-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3409865,1735589
60,A043,R462,00-00-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,354961633,439898726
61,A043,R462,00-00-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,13414013,12743931
62,A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3419421,1632773
63,A043,R462,00-03-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,5194923,3602835
64,A043,R462,00-00-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,371003070,455493692
65,A043,R462,00-03-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3409865,1735589
66,A043,R462,00-03-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4930860,1657854
67,A043,R462,00-03-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4037213,1739151
68,A043,R462,00-03-04,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,8452398,8252333
69,A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,654981,428792
70,A043,R462,00-00-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,371003070,455493692
71,A043,R462,00-03-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4037213,1739151
72,A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,654981,428792
73,A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3419421,1632773
74,A046,R463,00-06-04,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4072096,8466002
75,A046,R463,00-05-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,0,498
76,A046,R463,00-06-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,50929851,4815033
77,A046,R463,00-03-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,12411878,13460080
78,A046,R463,00-06-07,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4623105,12870019
79,A046,R463,00-06-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,11219311,2209458
80,A046,R463,00-06-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,11219311,2209458
81,A046,R463,00-03-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,12411878,13460080
82,A046,R463,00-06-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,12279290,2165976
83,A046,R463,00-03-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,9002144,7274520
84,A046,R463,00-00-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,5445172,464738
85,A046,R463,00-00-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,9062207,495342
86,A046,R463,00-06-08,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1521431,9889092
87,A046,R463,00-06-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1949482708,588118777
88,A046,R463,00-00-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,8491107,491933
89,A046,R463,00-06-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,12279290,2165976
90,A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4001458,386970
91,A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4001458,386970
92,A046,R463,00-06-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1949482708,588118777
93,A046,R463,00-00-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,9062207,495342
94,A046,R463,00-06-06,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,102414810,21860454
95,A046,R463,00-05-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,817,0
96,A046,R463,00-05-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,0,1123
97,A046,R463,00-06-05,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,540477,130534
98,A046,R463,00-05-02,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,817,0
99,A046,R463,00-06-05,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,540477,130534
100,A046,R463,00-00-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,8491107,491933
101,A046,R463,00-03-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,9002144,7274520
102,A046,R463,00-06-04,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4072096,8466002
103,A046,R463,00-06-06,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,102414810,21860454
104,A046,R463,00-05-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3731,0
105,A046,R463,00-05-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,0,498
106,A046,R463,00-06-07,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4623105,12870019
107,A046,R463,00-00-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,5445172,464738
108,A046,R463,00-05-01,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,0,1123
109,A046,R463,00-06-03,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,50929851,4815033
110,A046,R463,00-05-00,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3731,0
111,A046,R463,00-06-08,CANAL ST,JNQRZ6W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1521431,9889092
112,A049,R088,02-00-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,872225573,871564864
113,A049,R088,02-00-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,744968,424316
114,A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,918644,303739
115,A049,R088,02-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,697367,891859
116,A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,987943,533407
117,A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,868902,214730
118,A049,R088,02-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,773947,591536
119,A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,918644,303739
120,A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1304540,1600383
121,A049,R088,02-01-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,20449,28892
122,A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1232350,219704
123,A049,R088,02-00-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,872225573,871564864
124,A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1058666527,22872086
125,A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1232350,219704
126,A049,R088,02-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,697367,891859
127,A049,R088,02-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,638058496,5177658
128,A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1304540,1600383
129,A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,868902,214730
130,A049,R088,02-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,773947,591536
131,A049,R088,02-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,638058496,5177658
132,A049,R088,02-01-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,785869,1371250
133,A049,R088,02-01-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,20449,28892
134,A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,987943,533407
135,A049,R088,02-00-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,744968,424316
136,A049,R088,02-01-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,785869,1371250
137,A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1058666527,22872086
138,A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6633051,1968555
139,A050,R088,00-03-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,99520,36463
140,A050,R088,00-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,340192,402015
141,A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1460369,919077
142,A050,R088,00-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3889504,5525486
143,A050,R088,00-03-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,6633051,1968555
144,A050,R088,00-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3941696,4080372
145,A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,10648614,2163663
146,A050,R088,00-03-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,99520,36463
147,A050,R088,00-03-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,10648614,2163663
148,A050,R088,00-02-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3551073,1767790
149,A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,321669,673561
150,A050,R088,00-05-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1408762,1761312
151,A050,R088,00-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3941696,4080372
152,A050,R088,00-05-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,227917,33430
153,A050,R088,00-02-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,540065,129134
154,A050,R088,00-02-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3551073,1767790
155,A050,R088,00-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,321669,673561
156,A050,R088,00-03-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1460369,919077
157,A050,R088,00-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,3889504,5525486
158,A050,R088,00-02-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,540065,129134
159,A050,R088,00-05-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,227917,33430
160,A050,R088,00-05-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1408762,1761312
161,A050,R088,00-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,340192,402015
162,A052,R088,01-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,257,0
163,A052,R088,01-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,23467,26397
164,A052,R088,01-03-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,33032,100515
165,A052,R088,01-00-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,15391,12601
166,A052,R088,01-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,17446,14153
167,A052,R088,01-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,17446,14153
168,A052,R088,01-00-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,12936,17923
169,A052,R088,01-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,23467,26397
170,A052,R088,01-00-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,15391,12601
171,A052,R088,01-03-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,33032,100515
172,A052,R088,01-03-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,23020,56160
173,A052,R088,01-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,0,250
174,A052,R088,01-03-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,23020,56160
175,A052,R088,01-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,257,0
176,A052,R088,01-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,0,250
177,A052,R088,01-00-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,12936,17923
178,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,99706,117224
179,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,16096,22786
180,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,28576,58174
181,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,99706,117224
182,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1011452,98960
183,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,16096,22786
184,A053,R088,03-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1,693
185,A053,R088,03-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,852054,0
186,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1011452,98960
187,A053,R088,03-05-00,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,852054,0
188,A053,R088,03-05-01,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1,693
189,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,28576,58174
190,A058,R001,01-06-01,WHITEHALL S-FRY,R1W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,1525227,3681784
191,A058,R001,01-06-02,WHITEHALL S-FRY,R1W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,134151,29081
192,A058,R001,01-00-02,WHITEHALL S-FRY,R1W,BMT,2018-12-28T00:00:00.000,00:00:00,REGULAR,4299538,1201561
